"KO","taxonomy","Abundance_RPKs"
"K00688","g__Roseburia.s__Roseburia_intestinalis",0
"K00688","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",800.6087228769
"K00688","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00688","g__Streptococcus.s__Streptococcus_australis",0
"K00688","g__Streptococcus.s__Streptococcus_cristatus",0.4732607667
"K00688","g__Streptococcus.s__Streptococcus_gordonii",11.3501003219
"K00688","g__Streptococcus.s__Streptococcus_milleri",0
"K00688","g__Streptococcus.s__Streptococcus_mitis",0
"K00688","g__Streptococcus.s__Streptococcus_mutans",0
"K00688","g__Streptococcus.s__Streptococcus_parasanguinis",4.2568641239
"K00688","g__Streptococcus.s__Streptococcus_pneumoniae",2.8398259733
"K00688","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00688","g__Streptococcus.s__Streptococcus_viridans",0
"K00688","g__Treponema.s__Treponema_succinifaciens",0
"K00688","unclassified",112.4217671392
"K00690",NA,69.0718390589
"K00690","g__Bifidobacterium.s__Bifidobacterium_adolescentis",7.9679770401
"K00690","g__Bifidobacterium.s__Bifidobacterium_bifidum",0.7262164125
"K00690","g__Bifidobacterium.s__Bifidobacterium_longum",13.7814982633
"K00690","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",46.596147343
"K00690","g__Blautia.s__Ruminococcus_torques",0
"K00690","g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0
"K00690","g__Lactococcus.s__Lactococcus_lactis",0
"K00690","g__Leuconostoc.s__Leuconostoc_garlicum",0
"K00690","g__Roseburia.s__Roseburia_intestinalis",0
"K00690","g__Streptococcus.s__Streptococcus_parasanguinis",0
"K00690","unclassified",0
"K00691",NA,254.4264419171
"K00691","g__Alistipes.s__Alistipes_shahii",254.4264419171
"K00691","g__Enterococcus.s__Enterococcus_hirae",0
"K00691","g__Leuconostoc.s__Leuconostoc_garlicum",0
"K00691","g__Leuconostoc.s__Leuconostoc_lactis",0
"K00691","unclassified",0
"K00700",NA,1201.2875996651
"K00700","g__Alistipes.s__Alistipes_shahii",294.6659314549
"K00700","g__Alistipes.s__Alistipes_timonensis",0
"K00700","g__Bacteroides.s__Bacteroides_caccae",23.0234960401
"K00700","g__Bacteroides.s__Bacteroides_faecichinchillae",15.5190229808
"K00700","g__Bacteroides.s__Bacteroides_finegoldii",0
"K00700","g__Bacteroides.s__Bacteroides_fragilis",0
"K00700","g__Bacteroides.s__Bacteroides_nordii",0
"K00700","g__Bacteroides.s__Bacteroides_ovatus",109.0580704919
"K00700","g__Bacteroides.s__Bacteroides_salyersiae",0
"K00700","g__Bacteroides.s__Bacteroides_sp_CAG_754",0
"K00700","g__Bacteroides.s__Bacteroides_thetaiotaomicron",8.0515297907
"K00700","g__Bacteroides.s__Bacteroides_xylanisolvens",107.9554850376
"K00700","g__Bifidobacterium.s__Bifidobacterium_adolescentis",0.9494422562
"K00700","g__Bifidobacterium.s__Bifidobacterium_bifidum",0
"K00700","g__Bifidobacterium.s__Bifidobacterium_longum",0
"K00700","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",25.0629090266
"K00700","g__Blautia.s__Blautia_obeum",0
"K00700","g__Blautia.s__Ruminococcus_torques",0
"K00700","g__Citrobacter.s__Citrobacter_freundii",0
"K00700","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00700","g__Coprococcus.s__Coprococcus_catus",0
"K00700","g__Coprococcus.s__Coprococcus_eutactus",0
"K00700","g__Enterobacter.s__Enterobacter_cloacae",0
"K00700","g__Enterobacter.s__Enterobacter_roggenkampii",0
"K00700","g__Escherichia.s__Escherichia_coli",0
"K00700","g__Escherichia.s__Escherichia_fergusonii",0
"K00700","g__Eubacterium.s__Eubacterium_hallii",6.7398036212
"K00700","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",264.2474638371
"K00700","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00700","g__Haemophilus.s__Haemophilus_influenzae",0
"K00700","g__Haemophilus.s__Haemophilus_parainfluenzae",0
"K00700","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00700","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00700","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00700","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00700","g__Klebsiella.s__Klebsiella_variicola",0
"K00700","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00700","g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",6.0780794542
"K00700","g__Lactobacillus.s__Lactobacillus_ruminis",0
"K00700","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00700","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00700","g__Odoribacter.s__Odoribacter_splanchnicus",145.95222601
"K00700","g__Pantoea.s__Pantoea_sesami",0
"K00700","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00700","g__Roseburia.s__Roseburia_intestinalis",0
"K00700","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00700","g__Streptococcus.s__Streptococcus_australis",0
"K00700","g__Streptococcus.s__Streptococcus_parasanguinis",0
"K00700","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00700","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00700","g__Victivallales_unclassified.s__Victivallales_bacterium_CCUG_44730",0
"K00700","unclassified",193.984139664
"K00702",NA,465.7024030608
"K00702","g__Blautia.s__Blautia_obeum",0
"K00702","g__Blautia.s__Ruminococcus_torques",8.6877000457
"K00702","g__Coprococcus.s__Coprococcus_comes",0
"K00702","g__Coprococcus.s__Coprococcus_eutactus",138.5395022948
"K00702","g__Eubacterium.s__Eubacterium_eligens",7.7930107888
"K00702","g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_194",0
"K00702","g__Roseburia.s__Roseburia_intestinalis",0
"K00702","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",289.7960186115
"K00702","g__Ruminococcus.s__Ruminococcus_bicirculans",15.9350537015
"K00702","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00702","g__Ruminococcus.s__Ruminococcus_sp_CAG_579",0
"K00702","g__Treponema.s__Treponema_succinifaciens",0
"K00702","unclassified",4.9511176185
"K00703",NA,608.4071377713
"K00703","g__Citrobacter.s__Citrobacter_freundii",0
"K00703","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00703","g__Citrobacter.s__Citrobacter_youngae",0
"K00703","g__Collinsella.s__Collinsella_aerofaciens",13.6581389339
"K00703","g__Coprococcus.s__Coprococcus_catus",0
"K00703","g__Enterobacter.s__Enterobacter_cloacae",0
"K00703","g__Escherichia.s__Escherichia_coli",0
"K00703","g__Escherichia.s__Escherichia_fergusonii",0
"K00703","g__Eubacterium.s__Eubacterium_eligens",10.0336412182
"K00703","g__Eubacterium.s__Eubacterium_hallii",0
"K00703","g__Eubacterium.s__Eubacterium_sp_36_13",4.5764825525
"K00703","g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47",0
"K00703","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00703","g__Haemophilus.s__Haemophilus_parainfluenzae",11.5837073303
"K00703","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00703","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00703","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00703","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00703","g__Klebsiella.s__Klebsiella_variicola",0
"K00703","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00703","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00703","g__Lactococcus.s__Lactococcus_garvieae",0
"K00703","g__Lactococcus.s__Lactococcus_lactis",0
"K00703","g__Lactococcus.s__Lactococcus_petauri",0
"K00703","g__Odoribacter.s__Odoribacter_splanchnicus",176.1550757182
"K00703","g__Pantoea.s__Pantoea_sesami",0
"K00703","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00703","g__Roseburia.s__Roseburia_intestinalis",0
"K00703","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",292.1749367367
"K00703","g__Ruminococcus.s__Ruminococcus_bicirculans",20.0214911575
"K00703","g__Streptococcus.s__Streptococcus_australis",0
"K00703","g__Streptococcus.s__Streptococcus_parasanguinis",0
"K00703","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00703","g__Treponema.s__Treponema_succinifaciens",0
"K00703","g__Victivallales_unclassified.s__Victivallales_bacterium_CCUG_44730",0
"K00703","g__Weissella.s__Weissella_cibaria",0
"K00703","unclassified",80.203664124
"K00705",NA,1832.4722094363
"K00705","g__Alistipes.s__Alistipes_finegoldii",6.9004532669
"K00705","g__Alistipes.s__Alistipes_onderdonkii",17.8829964135
"K00705","g__Alistipes.s__Alistipes_shahii",238.8943434216
"K00705","g__Anaerostipes.s__Anaerostipes_hadrus",6.9807171419
"K00705","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00705","g__Bacteroides.s__Bacteroides_dorei",291.8103861851
"K00705","g__Bacteroides.s__Bacteroides_intestinalis",0
"K00705","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00705","g__Bifidobacterium.s__Bifidobacterium_adolescentis",0
"K00705","g__Bifidobacterium.s__Bifidobacterium_bifidum",40.5271330548
"K00705","g__Bifidobacterium.s__Bifidobacterium_longum",13.8719165864
"K00705","g__Blautia.s__Blautia_obeum",0
"K00705","g__Blautia.s__Blautia_sp_AF19_10LB",0
"K00705","g__Blautia.s__Ruminococcus_torques",13.0360136196
"K00705","g__Cloacibacillus.s__Cloacibacillus_porcorum",0
"K00705","g__Collinsella.s__Collinsella_aerofaciens",88.6642344578
"K00705","g__Coprococcus.s__Coprococcus_eutactus",0
"K00705","g__Escherichia.s__Escherichia_coli",0
"K00705","g__Escherichia.s__Escherichia_fergusonii",0
"K00705","g__Eubacterium.s__Eubacterium_eligens",10.8371178317
"K00705","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",218.2555317744
"K00705","g__Faecalitalea.s__Faecalitalea_cylindroides",0
"K00705","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00705","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00705","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00705","g__Lachnoclostridium.s__Clostridium_saccharolyticum",0
"K00705","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00705","g__Roseburia.s__Roseburia_intestinalis",0
"K00705","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",597.3751465943
"K00705","g__Ruminococcus.s__Ruminococcus_bicirculans",17.2391919351
"K00705","g__Streptococcus.s__Streptococcus_mitis",0
"K00705","g__Streptococcus.s__Streptococcus_parasanguinis",0
"K00705","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00705","g__Treponema.s__Treponema_succinifaciens",0
"K00705","unclassified",270.1970271531
"K00712",NA,9.664309301
"K00712","g__Lactococcus.s__Lactococcus_lactis",0
"K00712","unclassified",9.664309301
"K00721",NA,290.2782682433
"K00721","g__Bacteroides.s__Bacteroides_dorei",290.2782682433
"K00721","g__Bacteroides.s__Bacteroides_massiliensis",0
"K00721","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00721","g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_alvus",0
"K00721","unclassified",0
"K00748",NA,337.0934722142
"K00748","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00748","g__Bacteroides.s__Bacteroides_dorei",311.5301652038
"K00748","g__Bacteroides.s__Bacteroides_intestinalis",0
"K00748","g__Bacteroides.s__Bacteroides_thetaiotaomicron",11.8378168143
"K00748","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00748","g__Campylobacter.s__Campylobacter_coli",0
"K00748","g__Campylobacter.s__Campylobacter_concisus",0
"K00748","g__Citrobacter.s__Citrobacter_freundii",0
"K00748","g__Citrobacter.s__Citrobacter_youngae",0
"K00748","g__Cloacibacillus.s__Cloacibacillus_porcorum",0
"K00748","g__Enterobacter.s__Enterobacter_cloacae",0
"K00748","g__Escherichia.s__Escherichia_coli",0
"K00748","g__Escherichia.s__Escherichia_fergusonii",0
"K00748","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00748","g__Haemophilus.s__Haemophilus_parainfluenzae",13.7254901961
"K00748","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00748","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00748","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00748","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00748","g__Klebsiella.s__Klebsiella_variicola",0
"K00748","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00748","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00748","g__Pantoea.s__Pantoea_sesami",0
"K00748","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00748","unclassified",0
"K00756",NA,26.5116737339
"K00756","g__Roseburia.s__Roseburia_intestinalis",0
"K00756","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00756","g__Sneathia.s__Sneathia_amnii",0
"K00756","g__Streptococcus.s__Streptococcus_australis",0
"K00756","g__Streptococcus.s__Streptococcus_equinus",0
"K00756","g__Streptococcus.s__Streptococcus_pneumoniae",10.5227628194
"K00756","g__Streptococcus.s__Streptococcus_salivarius",0
"K00756","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00756","g__Treponema.s__Treponema_succinifaciens",0
"K00756","unclassified",15.9889109145
"K00757",NA,648.0230825024
"K00757","g__Alistipes.s__Alistipes_shahii",307.9391067403
"K00757","g__Alistipes.s__Alistipes_timonensis",0
"K00757","g__Blautia.s__Blautia_obeum",12.2913024927
"K00757","g__Blautia.s__Blautia_sp",0
"K00757","g__Blautia.s__Blautia_sp_AF19_10LB",0
"K00757","g__Citrobacter.s__Citrobacter_freundii",0
"K00757","g__Coprococcus.s__Coprococcus_catus",0
"K00757","g__Coprococcus.s__Coprococcus_eutactus",0
"K00757","g__Enterobacter.s__Enterobacter_cloacae",0
"K00757","g__Escherichia.s__Escherichia_coli",0
"K00757","g__Escherichia.s__Escherichia_fergusonii",0
"K00757","g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47",0
"K00757","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00757","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00757","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00757","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00757","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00757","g__Klebsiella.s__Klebsiella_variicola",0
"K00757","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00757","g__Lactococcus.s__Lactococcus_lactis",0
"K00757","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00757","g__Pantoea.s__Pantoea_sesami",0
"K00757","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00757","g__Roseburia.s__Roseburia_sp_CAG_471",0
"K00757","g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum",223.3457404127
"K00757","g__Ruminococcus.s__Ruminococcus_bicirculans",0
"K00757","unclassified",104.4469328567
"K00759",NA,820.8124177431
"K00759","g__Bacteroides.s__Bacteroides_caccae",27.9216066181
"K00759","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00759","g__Bacteroides.s__Bacteroides_dorei",298.9629202865
"K00759","g__Bacteroides.s__Bacteroides_faecichinchillae",10.5570103655
"K00759","g__Bacteroides.s__Bacteroides_finegoldii",0
"K00759","g__Bacteroides.s__Bacteroides_fragilis",252.6182621508
"K00759","g__Bacteroides.s__Bacteroides_massiliensis",0
"K00759","g__Bacteroides.s__Bacteroides_ovatus",13.3333333333
"K00759","g__Bacteroides.s__Bacteroides_salyersiae",0
"K00759","g__Bacteroides.s__Bacteroides_sp_CAG_754",0
"K00759","g__Bacteroides.s__Bacteroides_thetaiotaomicron",7.874015748
"K00759","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00759","g__Bacteroides.s__Bacteroides_xylanisolvens",97.9838266828
"K00759","g__Bifidobacterium.s__Bifidobacterium_adolescentis",0
"K00759","g__Bifidobacterium.s__Bifidobacterium_longum",13.3492388094
"K00759","g__Blautia.s__Ruminococcus_torques",0
"K00759","g__Campylobacter.s__Campylobacter_coli",0
"K00759","g__Campylobacter.s__Campylobacter_concisus",0
"K00759","g__Candidatus_Methanomethylophilus.s__Candidatus_Methanomethylophilus_alvus",0
"K00759","g__Citrobacter.s__Citrobacter_freundii",0
"K00759","g__Cloacibacillus.s__Cloacibacillus_porcorum",0
"K00759","g__Coprococcus.s__Coprococcus_catus",0
"K00759","g__Coprococcus.s__Coprococcus_eutactus",0
"K00759","g__Escherichia.s__Escherichia_coli",0
"K00759","g__Escherichia.s__Escherichia_fergusonii",0
"K00759","g__Eubacterium.s__Eubacterium_eligens",27.9855764508
"K00759","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00759","g__Haemophilus.s__Haemophilus_parainfluenzae",0
"K00759","g__Klebsiella.s__Klebsiella_oxytoca",0
"K00759","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00759","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00759","g__Klebsiella.s__Klebsiella_variicola",0
"K00759","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00759","g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0
"K00759","g__Lactobacillus.s__Lactobacillus_ruminis",0
"K00759","g__Lactobacillus.s__Lactobacillus_salivarius",0
"K00759","g__Lactococcus.s__Lactococcus_lactis",0
"K00759","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00759","g__Leuconostoc.s__Leuconostoc_garlicum",0
"K00759","g__Leuconostoc.s__Leuconostoc_lactis",0
"K00759","g__Methanosphaera.s__Methanosphaera_stadtmanae",0
"K00759","g__Pantoea.s__Pantoea_sesami",0
"K00759","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00759","g__Rothia.s__Rothia_mucilaginosa",0
"K00759","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00759","g__Sneathia.s__Sneathia_amnii",0
"K00759","g__Streptococcus.s__Streptococcus_australis",0
"K00759","g__Streptococcus.s__Streptococcus_equinus",0
"K00759","g__Streptococcus.s__Streptococcus_infantarius",0
"K00759","g__Streptococcus.s__Streptococcus_lutetiensis",0
"K00759","g__Streptococcus.s__Streptococcus_parasanguinis",7.9094601119
"K00759","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00759","g__Streptococcus.s__Streptococcus_salivarius",5.4200542005
"K00759","g__Streptococcus.s__Streptococcus_sp_A12",0
"K00759","g__Streptococcus.s__Streptococcus_viridans",0
"K00759","g__Treponema.s__Treponema_succinifaciens",0
"K00759","unclassified",56.8971129854
"K00760",NA,869.6887095477
"K00760","g__Alistipes.s__Alistipes_shahii",330.5924463277
"K00760","g__Bacteroides.s__Bacteroides_caccae",30.3749406739
"K00760","g__Bacteroides.s__Bacteroides_cellulosilyticus",0
"K00760","g__Bacteroides.s__Bacteroides_eggerthii",0
"K00760","g__Bacteroides.s__Bacteroides_faecichinchillae",12.5098303561
"K00760","g__Bacteroides.s__Bacteroides_finegoldii",0
"K00760","g__Bacteroides.s__Bacteroides_fragilis",121.9019973206
"K00760","g__Bacteroides.s__Bacteroides_nordii",0
"K00760","g__Bacteroides.s__Bacteroides_ovatus",45.7041660472
"K00760","g__Bacteroides.s__Bacteroides_stercoris",0
"K00760","g__Bacteroides.s__Bacteroides_thetaiotaomicron",2.5839793282
"K00760","g__Bacteroides.s__Bacteroides_xylanisolvens",145.2399331565
"K00760","g__Citrobacter.s__Citrobacter_freundii",0
"K00760","g__Citrobacter.s__Citrobacter_portucalensis",0
"K00760","g__Collinsella.s__Collinsella_aerofaciens",75.5475738236
"K00760","g__Coprococcus.s__Coprococcus_catus",0
"K00760","g__Enterobacter.s__Enterobacter_cloacae",0
"K00760","g__Escherichia.s__Escherichia_coli",0
"K00760","g__Escherichia.s__Escherichia_fergusonii",0
"K00760","g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0
"K00760","g__Faecalitalea.s__Faecalitalea_cylindroides",0
"K00760","g__Flavonifractor.s__Flavonifractor_plautii",0
"K00760","g__Fusobacterium.s__Fusobacterium_mortiferum",0
"K00760","g__Haemophilus.s__Haemophilus_influenzae",0
"K00760","g__Klebsiella.s__Klebsiella_aerogenes",0
"K00760","g__Klebsiella.s__Klebsiella_pneumoniae",0
"K00760","g__Klebsiella.s__Klebsiella_quasipneumoniae",0
"K00760","g__Klebsiella.s__Klebsiella_variicola",0
"K00760","g__Kluyvera.s__Kluyvera_ascorbata",0
"K00760","g__Lactococcus.s__Lactococcus_lactis",0
"K00760","g__Leclercia.s__Leclercia_adecarboxylata",0
"K00760","g__Pantoea.s__Pantoea_sesami",0
"K00760","g__Pseudocitrobacter.s__Pseudocitrobacter_faecalis",0
"K00760","g__Roseburia.s__Roseburia_hominis",7.874015748
"K00760","g__Ruminococcus.s__Ruminococcus_champanellensis",0
"K00760","g__Sneathia.s__Sneathia_amnii",0
"K00760","g__Streptococcus.s__Streptococcus_equinus",0
"K00760","g__Streptococcus.s__Streptococcus_gordonii",10.1716588522
"K00760","g__Streptococcus.s__Streptococcus_mitis",0
"K00760","g__Streptococcus.s__Streptococcus_pneumoniae",0
"K00760","g__Streptococcus.s__Streptococcus_salivarius",0
"K00760","g__Victivallales_unclassified.s__Victivallales_bacterium_CCUG_44730",0
"K00760","unclassified",87.1881679136
"K00761",NA,1498.6900984699
"K00761","g__Aggregatibacter.s__Aggregatibacter_segnis",0
"K00761","g__Alistipes.s__Alistipes_shahii",334.9276104402
"K00761","g__Alistipes.s__Alistipes_timonensis",0
"K00761","g__Bacteroides.s__Bacteroides_dorei",338.6946908332
"K00761","g__Bacteroides.s__Bacteroides_massiliensis",0
"K00761","g__Bacteroides.s__Bacteroides_vulgatus",0
"K00761","g__Bifidobacterium.s__Bifidobacterium_adolescentis",4.0650406504
"K00761","g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum",36.5812430944
"K00761","g__Blautia.s__Blautia_obeum",6.25
"K00761","g__Blautia.s__Blautia_sp",0
"K00761","g__Blautia.s__Blautia_wexlerae",42.2699819536
"K00761","g__Blautia.s__Ruminococcus_torques",0
"K00761","g__Campylobacter.s__Campylobacter_coli",0
"K00761","g__Campylobacter.s__Campylobacter_concisus",0
